"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"10690";"T001038";"10000";"T001019";"GM0693";"2022JJ00";""
"10691";"T001038";"10000";"T001019";"GM0693";"2023JJ00";""
"10723";"T001038";"10000";"T001019";"GM0365";"2019JJ00";""
"10724";"T001038";"10000";"T001019";"GM0365";"2020JJ00";""
"10725";"T001038";"10000";"T001019";"GM0365";"2021JJ00";""
"10726";"T001038";"10000";"T001019";"GM0365";"2022JJ00";""
"10727";"T001038";"10000";"T001019";"GM0365";"2023JJ00";""
"10759";"T001038";"10000";"T001019";"GM0157";"2019JJ00";""
"10760";"T001038";"10000";"T001019";"GM0157";"2020JJ00";""
"10761";"T001038";"10000";"T001019";"GM0157";"2021JJ00";""
"10762";"T001038";"10000";"T001019";"GM0157";"2022JJ00";""
"10763";"T001038";"10000";"T001019";"GM0157";"2023JJ00";""
"10795";"T001038";"10000";"T001019";"GM0909";"2019JJ00";""
"10796";"T001038";"10000";"T001019";"GM0909";"2020JJ00";""
"10797";"T001038";"10000";"T001019";"GM0909";"2021JJ00";""
"10798";"T001038";"10000";"T001019";"GM0909";"2022JJ00";""
"10799";"T001038";"10000";"T001019";"GM0909";"2023JJ00";""
"10831";"T001038";"10000";"T001019";"GM0786";"2019JJ00";"   12483"
"10832";"T001038";"10000";"T001019";"GM0786";"2020JJ00";"   12436"
"10833";"T001038";"10000";"T001019";"GM0786";"2021JJ00";"   12486"
"10834";"T001038";"10000";"T001019";"GM0786";"2022JJ00";""
"10835";"T001038";"10000";"T001019";"GM0786";"2023JJ00";""
"10867";"T001038";"10000";"T001019";"GM0390";"2019JJ00";""
"10868";"T001038";"10000";"T001019";"GM0390";"2020JJ00";""
"10869";"T001038";"10000";"T001019";"GM0390";"2021JJ00";""
"10870";"T001038";"10000";"T001019";"GM0390";"2022JJ00";""
"10871";"T001038";"10000";"T001019";"GM0390";"2023JJ00";""
"10903";"T001038";"10000";"T001019";"GM0517";"2019JJ00";""
"10904";"T001038";"10000";"T001019";"GM0517";"2020JJ00";""
"10905";"T001038";"10000";"T001019";"GM0517";"2021JJ00";""
"10906";"T001038";"10000";"T001019";"GM0517";"2022JJ00";""
"10907";"T001038";"10000";"T001019";"GM0517";"2023JJ00";""
"10939";"T001038";"10000";"T001019";"GM0518";"2019JJ00";"  537833"
"10940";"T001038";"10000";"T001019";"GM0518";"2020JJ00";"  545838"
"10941";"T001038";"10000";"T001019";"GM0518";"2021JJ00";"  548320"
"10942";"T001038";"10000";"T001019";"GM0518";"2022JJ00";"  553417"
"10943";"T001038";"10000";"T001019";"GM0518";"2023JJ00";"  562839"
"10975";"T001038";"10000";"T001019";"GM0787";"2019JJ00";""
"10976";"T001038";"10000";"T001019";"GM0787";"2020JJ00";""
"10977";"T001038";"10000";"T001019";"GM0787";"2021JJ00";""
"10978";"T001038";"10000";"T001019";"GM0787";"2022JJ00";""
"10979";"T001038";"10000";"T001019";"GM0787";"2023JJ00";""
"11011";"T001038";"10000";"T001019";"GM0519";"2019JJ00";""
"11012";"T001038";"10000";"T001019";"GM0519";"2020JJ00";""
"11013";"T001038";"10000";"T001019";"GM0519";"2021JJ00";""
"11014";"T001038";"10000";"T001019";"GM0519";"2022JJ00";""
"11015";"T001038";"10000";"T001019";"GM0519";"2023JJ00";""
"11047";"T001038";"10000";"T001019";"GM0016";"2019JJ00";""
"11048";"T001038";"10000";"T001019";"GM0016";"2020JJ00";""
"11049";"T001038";"10000";"T001019";"GM0016";"2021JJ00";""
"11050";"T001038";"10000";"T001019";"GM0016";"2022JJ00";""
"11051";"T001038";"10000";"T001019";"GM0016";"2023JJ00";""
"11083";"T001038";"10000";"T001019";"GM0240";"2019JJ00";""
"11084";"T001038";"10000";"T001019";"GM0240";"2020JJ00";""
"11085";"T001038";"10000";"T001019";"GM0240";"2021JJ00";""
"11086";"T001038";"10000";"T001019";"GM0240";"2022JJ00";""
"11087";"T001038";"10000";"T001019";"GM0240";"2023JJ00";""
"11119";"T001038";"10000";"T001019";"GM0241";"2019JJ00";""
"11120";"T001038";"10000";"T001019";"GM0241";"2020JJ00";""
"11121";"T001038";"10000";"T001019";"GM0241";"2021JJ00";""
"11122";"T001038";"10000";"T001019";"GM0241";"2022JJ00";""
"11123";"T001038";"10000";"T001019";"GM0241";"2023JJ00";""
"11155";"T001038";"10000";"T001019";"GM0014";"2019JJ00";"  231299"
"11156";"T001038";"10000";"T001019";"GM0014";"2020JJ00";"  232874"
"11157";"T001038";"10000";"T001019";"GM0014";"2021JJ00";"  233273"
"11158";"T001038";"10000";"T001019";"GM0014";"2022JJ00";"  234950"
"11159";"T001038";"10000";"T001019";"GM0014";"2023JJ00";"  238147"
"11191";"T001038";"10000";"T001019";"GM0015";"2019JJ00";""
"11192";"T001038";"10000";"T001019";"GM0015";"2020JJ00";""
"11193";"T001038";"10000";"T001019";"GM0015";"2021JJ00";""
"11194";"T001038";"10000";"T001019";"GM0015";"2022JJ00";""
"11195";"T001038";"10000";"T001019";"GM0015";"2023JJ00";""
"11227";"T001038";"10000";"T001019";"GM0912";"2019JJ00";""
"11228";"T001038";"10000";"T001019";"GM0912";"2020JJ00";""
"11229";"T001038";"10000";"T001019";"GM0912";"2021JJ00";""
"11230";"T001038";"10000";"T001019";"GM0912";"2022JJ00";""
"11231";"T001038";"10000";"T001019";"GM0912";"2023JJ00";""
"11263";"T001038";"10000";"T001019";"GM0913";"2019JJ00";""
"11264";"T001038";"10000";"T001019";"GM0913";"2020JJ00";""
"11265";"T001038";"10000";"T001019";"GM0913";"2021JJ00";""
"11266";"T001038";"10000";"T001019";"GM0913";"2022JJ00";""
"11267";"T001038";"10000";"T001019";"GM0913";"2023JJ00";""
"11299";"T001038";"10000";"T001019";"GM1729";"2019JJ00";"   14246"
"11300";"T001038";"10000";"T001019";"GM1729";"2020JJ00";"   14171"
"11301";"T001038";"10000";"T001019";"GM1729";"2021JJ00";"   14206"
"11302";"T001038";"10000";"T001019";"GM1729";"2022JJ00";"   14178"
"11303";"T001038";"10000";"T001019";"GM1729";"2023JJ00";"   14210"
"11335";"T001038";"10000";"T001019";"GM0158";"2019JJ00";"   24277"
"11336";"T001038";"10000";"T001019";"GM0158";"2020JJ00";"   24311"
"11337";"T001038";"10000";"T001019";"GM0158";"2021JJ00";"   24229"
"11338";"T001038";"10000";"T001019";"GM0158";"2022JJ00";"   24268"
"11339";"T001038";"10000";"T001019";"GM0158";"2023JJ00";"   24502"
"11371";"T001038";"10000";"T001019";"GM0788";"2019JJ00";"   14195"
"11372";"T001038";"10000";"T001019";"GM0788";"2020JJ00";"   14370"
"11373";"T001038";"10000";"T001019";"GM0788";"2021JJ00";""
"11374";"T001038";"10000";"T001019";"GM0788";"2022JJ00";""
"11375";"T001038";"10000";"T001019";"GM0788";"2023JJ00";""
"11407";"T001038";"10000";"T001019";"GM0392";"2019JJ00";"  161265"
"11408";"T001038";"10000";"T001019";"GM0392";"2020JJ00";"  162902"
"11409";"T001038";"10000";"T001019";"GM0392";"2021JJ00";"  162543"
"11410";"T001038";"10000";"T001019";"GM0392";"2022JJ00";"  162898"
"11411";"T001038";"10000";"T001019";"GM0392";"2023JJ00";"  165396"
"11443";"T001038";"10000";"T001019";"GM0393";"2019JJ00";""
"11444";"T001038";"10000";"T001019";"GM0393";"2020JJ00";""
"11445";"T001038";"10000";"T001019";"GM0393";"2021JJ00";""
"11446";"T001038";"10000";"T001019";"GM0393";"2022JJ00";""
"11447";"T001038";"10000";"T001019";"GM0393";"2023JJ00";""
"11479";"T001038";"10000";"T001019";"GM0394";"2019JJ00";"  154235"
"11480";"T001038";"10000";"T001019";"GM0394";"2020JJ00";"  156002"
"11481";"T001038";"10000";"T001019";"GM0394";"2021JJ00";"  157789"
"11482";"T001038";"10000";"T001019";"GM0394";"2022JJ00";"  159336"
"11483";"T001038";"10000";"T001019";"GM0394";"2023JJ00";"  162300"
"11515";"T001038";"10000";"T001019";"GM0914";"2019JJ00";""
"11516";"T001038";"10000";"T001019";"GM0914";"2020JJ00";""
"11517";"T001038";"10000";"T001019";"GM0914";"2021JJ00";""
"11518";"T001038";"10000";"T001019";"GM0914";"2022JJ00";""
"11519";"T001038";"10000";"T001019";"GM0914";"2023JJ00";""
"11551";"T001038";"10000";"T001019";"GM1655";"2019JJ00";"   30194"
"11552";"T001038";"10000";"T001019";"GM1655";"2020JJ00";"   30284"
"11553";"T001038";"10000";"T001019";"GM1655";"2021JJ00";"   30430"
"11554";"T001038";"10000";"T001019";"GM1655";"2022JJ00";"   30770"
"11555";"T001038";"10000";"T001019";"GM1655";"2023JJ00";"   31041"
"11587";"T001038";"10000";"T001019";"GM0789";"2019JJ00";""
"11588";"T001038";"10000";"T001019";"GM0789";"2020JJ00";""
"11589";"T001038";"10000";"T001019";"GM0789";"2021JJ00";""
"11590";"T001038";"10000";"T001019";"GM0789";"2022JJ00";""
"11591";"T001038";"10000";"T001019";"GM0789";"2023JJ00";""
"11623";"T001038";"10000";"T001019";"GM0159";"2019JJ00";""
"11624";"T001038";"10000";"T001019";"GM0159";"2020JJ00";""
"11625";"T001038";"10000";"T001019";"GM0159";"2021JJ00";""
"11626";"T001038";"10000";"T001019";"GM0159";"2022JJ00";""
"11627";"T001038";"10000";"T001019";"GM0159";"2023JJ00";""
"11659";"T001038";"10000";"T001019";"GM0790";"2019JJ00";""
"11660";"T001038";"10000";"T001019";"GM0790";"2020JJ00";""
"11661";"T001038";"10000";"T001019";"GM0790";"2021JJ00";""
"11662";"T001038";"10000";"T001019";"GM0790";"2022JJ00";""
"11663";"T001038";"10000";"T001019";"GM0790";"2023JJ00";""
"11695";"T001038";"10000";"T001019";"GM0160";"2019JJ00";"   60574"
"11696";"T001038";"10000";"T001019";"GM0160";"2020JJ00";"   60948"
"11697";"T001038";"10000";"T001019";"GM0160";"2021JJ00";"   61357"
"11698";"T001038";"10000";"T001019";"GM0160";"2022JJ00";"   61798"
"11699";"T001038";"10000";"T001019";"GM0160";"2023JJ00";"   62509"
"11731";"T001038";"10000";"T001019";"GM0243";"2019JJ00";"   47581"
"11732";"T001038";"10000";"T001019";"GM0243";"2020JJ00";"   48414"
"11733";"T001038";"10000";"T001019";"GM0243";"2021JJ00";"   48726"
"11734";"T001038";"10000";"T001019";"GM0243";"2022JJ00";"   48857"
"11735";"T001038";"10000";"T001019";"GM0243";"2023JJ00";"   48906"
"11767";"T001038";"10000";"T001019";"GM0523";"2019JJ00";"   18051"
"11768";"T001038";"10000";"T001019";"GM0523";"2020JJ00";"   18295"
"11769";"T001038";"10000";"T001019";"GM0523";"2021JJ00";"   18413"
"11770";"T001038";"10000";"T001019";"GM0523";"2022JJ00";"   18511"
"11771";"T001038";"10000";"T001019";"GM0523";"2023JJ00";"   18681"
"11803";"T001038";"10000";"T001019";"GM0017";"2019JJ00";""
"11804";"T001038";"10000";"T001019";"GM0017";"2020JJ00";""
"11805";"T001038";"10000";"T001019";"GM0017";"2021JJ00";""
"11806";"T001038";"10000";"T001019";"GM0017";"2022JJ00";""
"11807";"T001038";"10000";"T001019";"GM0017";"2023JJ00";""
"11839";"T001038";"10000";"T001019";"GM0395";"2019JJ00";""
"11840";"T001038";"10000";"T001019";"GM0395";"2020JJ00";""
"11841";"T001038";"10000";"T001019";"GM0395";"2021JJ00";""
"11842";"T001038";"10000";"T001019";"GM0395";"2022JJ00";""
"11843";"T001038";"10000";"T001019";"GM0395";"2023JJ00";""
"11875";"T001038";"10000";"T001019";"GM0072";"2019JJ00";"   15758"
"11876";"T001038";"10000";"T001019";"GM0072";"2020JJ00";"   15722"
"11877";"T001038";"10000";"T001019";"GM0072";"2021JJ00";"   15807"
"11878";"T001038";"10000";"T001019";"GM0072";"2022JJ00";"   15904"
"11879";"T001038";"10000";"T001019";"GM0072";"2023JJ00";"   16188"
"11911";"T001038";"10000";"T001019";"GM0318";"2019JJ00";""
"11912";"T001038";"10000";"T001019";"GM0318";"2020JJ00";""
"11913";"T001038";"10000";"T001019";"GM0318";"2021JJ00";""
"11914";"T001038";"10000";"T001019";"GM0318";"2022JJ00";""
"11915";"T001038";"10000";"T001019";"GM0318";"2023JJ00";""
"11947";"T001038";"10000";"T001019";"GM0161";"2019JJ00";""
"11948";"T001038";"10000";"T001019";"GM0161";"2020JJ00";""
"11949";"T001038";"10000";"T001019";"GM0161";"2021JJ00";""
"11950";"T001038";"10000";"T001019";"GM0161";"2022JJ00";""
"11951";"T001038";"10000";"T001019";"GM0161";"2023JJ00";""
"11983";"T001038";"10000";"T001019";"GM0244";"2019JJ00";"   12173"
"11984";"T001038";"10000";"T001019";"GM0244";"2020JJ00";"   12209"
"11985";"T001038";"10000";"T001019";"GM0244";"2021JJ00";"   12228"
"11986";"T001038";"10000";"T001019";"GM0244";"2022JJ00";"   12307"
"11987";"T001038";"10000";"T001019";"GM0244";"2023JJ00";"   12563"
"12019";"T001038";"10000";"T001019";"GM0117";"2019JJ00";""
"12020";"T001038";"10000";"T001019";"GM0117";"2020JJ00";""
"12021";"T001038";"10000";"T001019";"GM0117";"2021JJ00";""
"12022";"T001038";"10000";"T001019";"GM0117";"2022JJ00";""
"12023";"T001038";"10000";"T001019";"GM0117";"2023JJ00";""
"12055";"T001038";"10000";"T001019";"GM0524";"2019JJ00";""
"12056";"T001038";"10000";"T001019";"GM0524";"2020JJ00";""
"12057";"T001038";"10000";"T001019";"GM0524";"2021JJ00";""
"12058";"T001038";"10000";"T001019";"GM0524";"2022JJ00";""
"12059";"T001038";"10000";"T001019";"GM0524";"2023JJ00";""
"12091";"T001038";"10000";"T001019";"GM0245";"2019JJ00";""
"12092";"T001038";"10000";"T001019";"GM0245";"2020JJ00";""
"12093";"T001038";"10000";"T001019";"GM0245";"2021JJ00";""
"12094";"T001038";"10000";"T001019";"GM0245";"2022JJ00";""
"12095";"T001038";"10000";"T001019";"GM0245";"2023JJ00";""
"12127";"T001038";"10000";"T001019";"GM1937";"2019JJ00";""
"12128";"T001038";"10000";"T001019";"GM1937";"2020JJ00";""
"12129";"T001038";"10000";"T001019";"GM1937";"2021JJ00";""
"12130";"T001038";"10000";"T001019";"GM1937";"2022JJ00";""
"12131";"T001038";"10000";"T001019";"GM1937";"2023JJ00";""
"12163";"T001038";"10000";"T001019";"GM0915";"2019JJ00";""
"12164";"T001038";"10000";"T001019";"GM0915";"2020JJ00";""
"12165";"T001038";"10000";"T001019";"GM0915";"2021JJ00";""
"12166";"T001038";"10000";"T001019";"GM0915";"2022JJ00";""
"12167";"T001038";"10000";"T001019";"GM0915";"2023JJ00";""
"12199";"T001038";"10000";"T001019";"GM0396";"2019JJ00";"   39164"
"12200";"T001038";"10000";"T001019";"GM0396";"2020JJ00";"   39182"
"12201";"T001038";"10000";"T001019";"GM0396";"2021JJ00";"   39191"
"12202";"T001038";"10000";"T001019";"GM0396";"2022JJ00";"   39189"
"12203";"T001038";"10000";"T001019";"GM0396";"2023JJ00";"   39431"
"12235";"T001038";"10000";"T001019";"GM0397";"2019JJ00";"   27286"
"12236";"T001038";"10000";"T001019";"GM0397";"2020JJ00";"   27234"
"12237";"T001038";"10000";"T001019";"GM0397";"2021JJ00";"   27545"
"12238";"T001038";"10000";"T001019";"GM0397";"2022JJ00";"   27557"
"12239";"T001038";"10000";"T001019";"GM0397";"2023JJ00";"   27778"
"12271";"T001038";"10000";"T001019";"GM0246";"2019JJ00";"   18546"
"12272";"T001038";"10000";"T001019";"GM0246";"2020JJ00";"   18589"
"12273";"T001038";"10000";"T001019";"GM0246";"2021JJ00";"   18776"
"12274";"T001038";"10000";"T001019";"GM0246";"2022JJ00";"   18976"
"12275";"T001038";"10000";"T001019";"GM0246";"2023JJ00";"   19214"
"12307";"T001038";"10000";"T001019";"GM0074";"2019JJ00";"   50257"
"12308";"T001038";"10000";"T001019";"GM0074";"2020JJ00";"   50493"
"12309";"T001038";"10000";"T001019";"GM0074";"2021JJ00";"   50650"
"12310";"T001038";"10000";"T001019";"GM0074";"2022JJ00";"   51119"
"12311";"T001038";"10000";"T001019";"GM0074";"2023JJ00";"   51637"
"12343";"T001038";"10000";"T001019";"GM0247";"2019JJ00";""
"12344";"T001038";"10000";"T001019";"GM0247";"2020JJ00";""
"12345";"T001038";"10000";"T001019";"GM0247";"2021JJ00";""
"12346";"T001038";"10000";"T001019";"GM0247";"2022JJ00";""
"12347";"T001038";"10000";"T001019";"GM0247";"2023JJ00";""
"12379";"T001038";"10000";"T001019";"GM0398";"2019JJ00";"   56742"
"12380";"T001038";"10000";"T001019";"GM0398";"2020JJ00";"   57587"
"12381";"T001038";"10000";"T001019";"GM0398";"2021JJ00";"   58387"
"12382";"T001038";"10000";"T001019";"GM0398";"2022JJ00";""
"12383";"T001038";"10000";"T001019";"GM0398";"2023JJ00";""
"12415";"T001038";"10000";"T001019";"GM0526";"2019JJ00";""
"12416";"T001038";"10000";"T001019";"GM0526";"2020JJ00";""
"12417";"T001038";"10000";"T001019";"GM0526";"2021JJ00";""
"12418";"T001038";"10000";"T001019";"GM0526";"2022JJ00";""
"12419";"T001038";"10000";"T001019";"GM0526";"2023JJ00";""
"12451";"T001038";"10000";"T001019";"GM0917";"2019JJ00";"   86832"
"12452";"T001038";"10000";"T001019";"GM0917";"2020JJ00";"   87086"
"12453";"T001038";"10000";"T001019";"GM0917";"2021JJ00";"   86936"
"12454";"T001038";"10000";"T001019";"GM0917";"2022JJ00";"   86845"
"12455";"T001038";"10000";"T001019";"GM0917";"2023JJ00";"   87122"
"12487";"T001038";"10000";"T001019";"GM0791";"2019JJ00";""
"12488";"T001038";"10000";"T001019";"GM0791";"2020JJ00";""
"12489";"T001038";"10000";"T001019";"GM0791";"2021JJ00";""
"12490";"T001038";"10000";"T001019";"GM0791";"2022JJ00";""
"12491";"T001038";"10000";"T001019";"GM0791";"2023JJ00";""
"12523";"T001038";"10000";"T001019";"GM0792";"2019JJ00";""
"12524";"T001038";"10000";"T001019";"GM0792";"2020JJ00";""
"12525";"T001038";"10000";"T001019";"GM0792";"2021JJ00";""
"12526";"T001038";"10000";"T001019";"GM0792";"2022JJ00";""
"12527";"T001038";"10000";"T001019";"GM0792";"2023JJ00";""
"12559";"T001038";"10000";"T001019";"GM0793";"2019JJ00";""
"12560";"T001038";"10000";"T001019";"GM0793";"2020JJ00";""
"12561";"T001038";"10000";"T001019";"GM0793";"2021JJ00";""
"12562";"T001038";"10000";"T001019";"GM0793";"2022JJ00";""
"12563";"T001038";"10000";"T001019";"GM0793";"2023JJ00";""
"12595";"T001038";"10000";"T001019";"GM1658";"2019JJ00";"   15964"
"12596";"T001038";"10000";"T001019";"GM1658";"2020JJ00";"   16152"
"12597";"T001038";"10000";"T001019";"GM1658";"2021JJ00";"   16243"
"12598";"T001038";"10000";"T001019";"GM1658";"2022JJ00";"   16470"
"12599";"T001038";"10000";"T001019";"GM1658";"2023JJ00";"   16627"
"12631";"T001038";"10000";"T001019";"GM0019";"2019JJ00";""
"12632";"T001038";"10000";"T001019";"GM0019";"2020JJ00";""
"12633";"T001038";"10000";"T001019";"GM0019";"2021JJ00";""
"12634";"T001038";"10000";"T001019";"GM0019";"2022JJ00";""
"12635";"T001038";"10000";"T001019";"GM0019";"2023JJ00";""
"12667";"T001038";"10000";"T001019";"GM0399";"2019JJ00";"   23464"
"12668";"T001038";"10000";"T001019";"GM0399";"2020JJ00";"   23968"
"12669";"T001038";"10000";"T001019";"GM0399";"2021JJ00";"   24144"
"12670";"T001038";"10000";"T001019";"GM0399";"2022JJ00";"   24417"
"12671";"T001038";"10000";"T001019";"GM0399";"2023JJ00";"   24319"
"12703";"T001038";"10000";"T001019";"GM0162";"2019JJ00";""
"12704";"T001038";"10000";"T001019";"GM0162";"2020JJ00";""
"12705";"T001038";"10000";"T001019";"GM0162";"2021JJ00";""
"12706";"T001038";"10000";"T001019";"GM0162";"2022JJ00";""
"12707";"T001038";"10000";"T001019";"GM0162";"2023JJ00";""
"12739";"T001038";"10000";"T001019";"GM0918";"2019JJ00";""
"12740";"T001038";"10000";"T001019";"GM0918";"2020JJ00";""
"12741";"T001038";"10000";"T001019";"GM0918";"2021JJ00";""
"12742";"T001038";"10000";"T001019";"GM0918";"2022JJ00";""
"12743";"T001038";"10000";"T001019";"GM0918";"2023JJ00";""
"12775";"T001038";"10000";"T001019";"GM0400";"2019JJ00";"   55604"
"12776";"T001038";"10000";"T001019";"GM0400";"2020JJ00";"   56296"
"12777";"T001038";"10000";"T001019";"GM0400";"2021JJ00";"   56582"
"12778";"T001038";"10000";"T001019";"GM0400";"2022JJ00";"   56334"
"12779";"T001038";"10000";"T001019";"GM0400";"2023JJ00";"   56539"
"12811";"T001038";"10000";"T001019";"GM0163";"2019JJ00";"   35808"
"12812";"T001038";"10000";"T001019";"GM0163";"2020JJ00";"   35916"
"12813";"T001038";"10000";"T001019";"GM0163";"2021JJ00";"   35932"
"12814";"T001038";"10000";"T001019";"GM0163";"2022JJ00";"   35940"
"12815";"T001038";"10000";"T001019";"GM0163";"2023JJ00";"   36261"
"12847";"T001038";"10000";"T001019";"GM0530";"2019JJ00";"   40049"
"12848";"T001038";"10000";"T001019";"GM0530";"2020JJ00";"   40142"
"12849";"T001038";"10000";"T001019";"GM0530";"2021JJ00";"   40312"
"12850";"T001038";"10000";"T001019";"GM0530";"2022JJ00";"   40574"
"12851";"T001038";"10000";"T001019";"GM0530";"2023JJ00";""
"12883";"T001038";"10000";"T001019";"GM0794";"2019JJ00";"   91524"
"12884";"T001038";"10000";"T001019";"GM0794";"2020JJ00";"   92423"
"12885";"T001038";"10000";"T001019";"GM0794";"2021JJ00";"   92627"
"12886";"T001038";"10000";"T001019";"GM0794";"2022JJ00";"   93476"
"12887";"T001038";"10000";"T001019";"GM0794";"2023JJ00";"   94898"
"12919";"T001038";"10000";"T001019";"GM0795";"2019JJ00";""
"12920";"T001038";"10000";"T001019";"GM0795";"2020JJ00";""
"12921";"T001038";"10000";"T001019";"GM0795";"2021JJ00";""
"12922";"T001038";"10000";"T001019";"GM0795";"2022JJ00";""
"12923";"T001038";"10000";"T001019";"GM0795";"2023JJ00";""
"12955";"T001038";"10000";"T001019";"GM0531";"2019JJ00";"   30966"
"12956";"T001038";"10000";"T001019";"GM0531";"2020JJ00";"   31202"
"12957";"T001038";"10000";"T001019";"GM0531";"2021JJ00";"   31258"
"12958";"T001038";"10000";"T001019";"GM0531";"2022JJ00";"   31663"
"12959";"T001038";"10000";"T001019";"GM0531";"2023JJ00";"   32183"
"12991";"T001038";"10000";"T001019";"GM0248";"2019JJ00";""
"12992";"T001038";"10000";"T001019";"GM0248";"2020JJ00";""
"12993";"T001038";"10000";"T001019";"GM0248";"2021JJ00";""
"12994";"T001038";"10000";"T001019";"GM0248";"2022JJ00";""
"12995";"T001038";"10000";"T001019";"GM0248";"2023JJ00";""
"13027";"T001038";"10000";"T001019";"GM0164";"2019JJ00";"   80683"
"13028";"T001038";"10000";"T001019";"GM0164";"2020JJ00";"   81140"
"13029";"T001038";"10000";"T001019";"GM0164";"2021JJ00";"   81049"
